id,name,city,reg,name
47575-250605,MEGA ALMATY,Almaty,KZ,Linnea Mitchell
33741-253264,The Mall Bangkapi G/F,Bangkapi,TH,Linnea Mitchell
32655-135773,Starbucks,Antalya,TR,Linnea Mitchell
74922-101015,Safeway - Tucson #267,Tucson,US,Linnea Mitchell
73672-96295,Albertsons-Arcadia #6561,Arcadia,US,Linnea Mitchell
74624-94035,Vons-Glendora #2169,Glendora,US,Linnea Mitchell
5370-1092,University & Iowa - Riverside,Riverside,US,Linnea Mitchell
8481-61280,Central Ave & US 41,Naples,US,Linnea Mitchell
72165-11618,Super Target Orlando ST-1760,Orlando,US,Linnea Mitchell
20663-200072,Hilton Downtown Tampa,Tampa,US,Linnea Mitchell
2426-16174,Woodstock Square-Van Buren &Johnson,Woodstock,US,Linnea Mitchell
16002-126631,JW Marriott Hotel Indianapolis DT,Indianapolis,US,Linnea Mitchell
28147-250304,Timonium Square,Timonium,US,Linnea Mitchell
72715-117534,Spartan - Breton Village #1572,Grand Rapids,US,Linnea Mitchell
8794-94063,I-25 & Paseo del Norte Blvd NE,Albuquerque,US,Linnea Mitchell
72206-11156,Golden Nugget Casino,Las Vegas,US,Linnea Mitchell
7317-1191,73rd & Columbus,New York,US,Linnea Mitchell
76980-136634,Target Rapid City T-2457,Rapid City,US,Linnea Mitchell
79201-96824,Farm Fresh-Hampton #193,Virginia Beach,US,Linnea Mitchell
24932-239347,Al Mamoura,Abu Dhabi,AE,Vivian Bieber
4808-103498,Sierra Springs,Airdrie,CA,Vivian Bieber
183-142,Ladner,Delta,CA,Vivian Bieber
4492-91422,160 Dundas St W,London,CA,Vivian Bieber
17473-173684,Gare de Lyon - Salle Mediterranee.,Paris,FR,Vivian Bieber
12373-78720,Victoria - Buckingham Palace Road,London,GB,Vivian Bieber
12205-34522,Holland Park Avenue,London,GB,Vivian Bieber
12850-139655,Edinburgh - Nicolson Street,Edinburgh,GB,Vivian Bieber
31023-105212,Tsukuba,Tsukuba,JP,Vivian Bieber
34274-248319,عيادة هادي,مدينة الكويت,KW,Vivian Bieber
34243-56742,مستشفى المواساة,مدينة الكويت,KW,Vivian Bieber
18349-190044,Rustan's Fresh Alabang,Muntinlupa City,PH,Vivian Bieber
25764-242369,Gallery,Saint-Petersburg,RU,Vivian Bieber
33454-98973,Zheng Da,Taipei City,TW,Vivian Bieber
5402-1195,Sunset & La Brea,Los Angeles,US,Vivian Bieber
74306-78900,Safeway-Fort Lupton #1045,Fort Lupton,US,Vivian Bieber
13877-105103,Winter Garden Village,Winter Garden,US,Vivian Bieber
48311-262104,Jewel-Osco - Orland Park #3051,Orland Park,US,Vivian Bieber
14240-112064,254-41 Horace Harding Expressway,Little Neck,US,Vivian Bieber
75459-105628,Lipscomb University - Student Cente,Nashville,US,Vivian Bieber
18114-165030,Target Virginia Beach T-2770,Virginia Beach,US,Vivian Bieber
22466-220884,Safeway - Lloydminster #884,Lloydminster,CA,Eugene Mack
4783-100748,Panorama Village -Hwy 10 & 152nd,Surrey,CA,Eugene Mack
4732-104193,3175 Rutherford Rd,Vaughan,CA,Eugene Mack
21429-212324,RailCity Zurich,Zurich,CH,Eugene Mack
27757-248645,Cours Des 50 Otages,Nantes,FR,Eugene Mack
15873-166345,The East,Jakarta,ID,Eugene Mack
32052-109244,الدوار السابع,عمان,JO,Eugene Mack
28795-251213,Monclova,Monclova,MX,Eugene Mack
38109-87304,WTC,Mexico City,MX,Eugene Mack
34338-97883,طريق  شاطئ الكورنيش,مسقط,OM,Eugene Mack
14899-156205,Sevastopolski Capitoly,Moscow,RU,Eugene Mack
74441-85280,Safeway-Roseville #2620,Roseville,US,Eugene Mack
6696-76100,Hillsdale & Camden,San Jose,US,Eugene Mack
656-219067,Del Amo FashCtr-Level 2/Macys Court,Torrance,US,Eugene Mack
10431-100556,Clinton Keith & Hidden Springs,Wildomar,US,Eugene Mack
72543-103000,Dillon's-Wichita #56,Wichita,US,Eugene Mack
19830-196606,"Medfield, Main St & North St",Medfield,US,Eugene Mack
76709-99117,Target Medina T-2223,Medina,US,Eugene Mack
10691-100498,Rosedale,Huntersville,US,Eugene Mack
14112-99037,Sam Furr Rd & Hwy 115,Huntersville,US,Eugene Mack
7659-36499,Moorestown-Wright's Hardware,Moorestown,US,Eugene Mack
13768-108345,Pyramid & Los Altos - Sparks,Sparks,US,Eugene Mack
2681-66702,"Lewis, Neverland Drive",Lewis,US,Eugene Mack
24995-209291,Community College of Allegheny -  A,Pittsburgh,US,Eugene Mack
28129-245585,Target McAllen T-824,McAllen,US,Eugene Mack
679-1363,Creekwalk Village,Plano,US,Eugene Mack
47958-259687,Smiths West Point 272,West Point,US,Eugene Mack
3268-1684,Longview/Thriftway,Longview,US,Eugene Mack
23883-233390,Target Spokane T-636,Spokane,US,Eugene Mack
312-21491,Tacoma Place,Tacoma,US,Eugene Mack
32239-100001,Khalidiya Mall,Abu Dhabi,AE,Terry Gates
4325-1513,Crowfoot Chapters,Calgary,CA,Terry Gates
42804-98994,Lemessos Germasoia,Lemesos,CY,Terry Gates
18413-190744,Derby - Little Eaton,Derby,GB,Terry Gates
12837-137775,Newcastle-Eldon Sq St Georges Mall,Newcastle,GB,Terry Gates
26693-225025,Hartono Mall Jogjakarta,Jogyakarta,ID,Terry Gates
26261-236164,Nishifunabashi METROPIA,Funabashi,JP,Terry Gates
9054-149488,Ario kitasuna,Koto-ku,JP,Terry Gates
30536-95162,ACTA Nishinomiya,Nishinomiya,JP,Terry Gates
24508-228048,Sidra,Ahmadi,KW,Terry Gates
47987-260826,Miyana,Mexico,MX,Terry Gates
32417-132449,Irapuato 1,Irapuato,MX,Terry Gates
16679-173704,De Meern,De Meern,NL,Terry Gates
11426-99254,Tudor Rd and C Street,Anchorage,US,Terry Gates
19210-169088,Fry's-Phoenix #128,Phoenix,US,Terry Gates
3417-93466,"Broadway & Mollison, El Cajon",El Cajon,US,Terry Gates
5208-1975,Reseda & Devonshire,Northridge,US,Terry Gates
76744-106253,Target Ontario T-2245,Ontario,US,Terry Gates
19802-200285,Clairemont Mesa & Diane,San Diego,US,Terry Gates
5826-5897,Colorado & Cloverfield,Santa Monica,US,Terry Gates
79361-101270,Harris Teeter - High Point #341,High Point,US,Terry Gates
7371-811,480 Evesham Road,Cherry Hill,US,Terry Gates
76288-91940,Target Northfield T-1841,Northfield,US,Terry Gates
437-148,Beaumont,Portland,US,Terry Gates
10087-98926,FM 518 & Hwy 3,League City,US,Terry Gates
2309-1816,State & Lake,Madison,US,Terry Gates
24039-235146,YYZ T1 - International Arrivals,Mississauga,CA,Pedro Mcrae
25138-234064,Rideau Ctr. Dining Hall,Ottawa,CA,Pedro Mcrae
12360-75881,Kew - Station Parade,London,GB,Pedro Mcrae
28832-251448,"Lowestoft, London Road North",Lowestoft,GB,Pedro Mcrae
32501-138163,LUMINE Kitasenju,Adachi-ku,JP,Pedro Mcrae
29168-252829,Torre Virreyes,Mexico,MX,Pedro Mcrae
32223-122444,Campestre Queretaro,Santiago de Queretaro,MX,Pedro Mcrae
50723-265784,Movie Towne,Port of Spain,TT,Pedro Mcrae
10626-101189,"Rosecrans & Bellflower, Bellflower",Bellflower,US,Pedro Mcrae
16782-10773,Honolulu & Ocean View,Montrose,US,Pedro Mcrae
22636-222545,Mission Bay Drive & Mission Blvd.,San Diego,US,Pedro Mcrae
25232-237676,Hy-Vee @ Iowa City #3,Iowa City,US,Pedro Mcrae
28796-251149,L Street & East Broadway,South Boston,US,Pedro Mcrae
14214-114270,Rochester & South Blvd,Troy,US,Pedro Mcrae
11645-103636,"University & Espina, Las Cruces",Las Cruces,US,Pedro Mcrae
2644-192204,West Henderson Road,Upper Arlington,US,Pedro Mcrae
21283-199163,Giant - Exton #6051,Exton,US,Pedro Mcrae
13543-107050,Paxton Street,Harrisburg,US,Pedro Mcrae
78018-111227,Bay View Resort / Myrtle Beach / lo,Myrtle Beach,US,Pedro Mcrae
6322-256864,Houston Galleria Downstairs,Houston,US,Pedro Mcrae
19164-169105,Chestermere Station,Chestermere,CA,James Fairbanks
12147-18156,London Colney - Sainsbury's,St. Albans,GB,James Fairbanks
30491-157667,Wakayama Palm City,Wakayama,JP,James Fairbanks
31682-105092,Zona Financiera,Guadalajara,MX,James Fairbanks
33219-16014,Alpap 1-Leviste,Makati City,PH,James Fairbanks
27440-247633,Guiren-Tainan,Tainan City,TW,James Fairbanks
20284-204777,Songzhu Beitun,Taichung City,TW,James Fairbanks
27184-241965,SR 580 & Overcash,Dunedin,US,James Fairbanks
76474-97102,Super Target Ft Myers ST-2059,Fort Myers,US,James Fairbanks
76309-95261,Target-Jacksonville T-1974,Jacksonville,US,James Fairbanks
75418-102336,Northwestern University-Norris Univ,Evanston,US,James Fairbanks
2551-43380,Mass. Ave.,Indianapolis,US,James Fairbanks
16913-176884,Dillons Store-Topeka #88,Topeka,US,James Fairbanks
2562-39140,Paddock Shops,Louisville,US,James Fairbanks
8208-820,Charlotte Plaza,Charlotte,US,James Fairbanks
6422-25493,I-35 & Round Rock Avenue,Round Rock,US,James Fairbanks
47888-259844,Albertsons - Sherman #226,Sherman,US,James Fairbanks
47968-250765,Smiths Brigham City #178,Brigham City,US,James Fairbanks
3210-47,Wilderness Village,Maple Valley,US,James Fairbanks
74427-94041,Safeway-Cheyenne #2667,Cheyenne,US,James Fairbanks
15079-107036,Morumbi Shopping Saraiva,Sao Paulo,BR,Chris Gonzalez
4913-101291,Northills SC - Kamloops,Kamloops,CA,Chris Gonzalez
16811-163345,Port Place Mall-Nanaimo,Nanaimo,CA,Chris Gonzalez
123-84,East Hastings & Kamloops,Vancouver,CA,Chris Gonzalez
16709-161186,Kingston Rd & Rylander,Toronto,CA,Chris Gonzalez
26485-227284,PLAZA DE LA CULTURA,San Jose,CR,Chris Gonzalez
32253-135147,Yamatotakada,Yamatotakada,JP,Chris Gonzalez
47665-256884,Puerta Bajio,Leon,MX,Chris Gonzalez
31486-108185,Xin Guo,Taichung City,TW,Chris Gonzalez
6894-84202,101 Freeway & Union Hills Drive,Glendale,US,Chris Gonzalez
15782-152241,MCCS @ Twentynine Palms,Twentynine Palms,US,Chris Gonzalez
73585-79748,Albertsons-N Union #840,Colorado Springs,US,Chris Gonzalez
2747-89401,Hamden,Hamden,US,Chris Gonzalez
8645-94463,"Southington, Queen Street",Southington,US,Chris Gonzalez
49335-258589,Kroger Greenwood 735,Greenwood,US,Chris Gonzalez
72625-32659,Super Target Grand Forks ST-1783,Grand Forks,US,Chris Gonzalez
76523-99426,Target Clackamas T-346,Clackamas,US,Chris Gonzalez
10170-96331,"244 Ellendale Ave- Dallas, OR",Dallas,US,Chris Gonzalez
435-149,Glisan Avenue,Portland,US,Chris Gonzalez
6397-20619,Bee Caves & 71,Austin,US,Chris Gonzalez
22896-219072,Virginia Tech - North End Center,Blacksburg,US,Chris Gonzalez
4836-106373,85th St & 9th Ave SW,Calgary,CA,Jamie Clure
28451-250122,Teavana - Rockland Centre,Montreal,CA,Jamie Clure
24323-237124,Crawley - Queens Square,Crawley,GB,Jamie Clure
32249-119595,Plaza Altabrisa,Merida,MX,Jamie Clure
21832-215326,Robinson Saraburi,Saraburi,TH,Jamie Clure
14993-154149,Xiangyang-Fengyuan,Taichung City,TW,Jamie Clure
13514-107497,Old St. Augustine Rd & I-95,Jacksonville,US,Jamie Clure
73770-104071,Kroger-Carbondale #714,Carbondale,US,Jamie Clure
23960-232525,Jewel Osco @ Merrionette Park 2504,Merrionette Park,US,Jamie Clure
4193-137710,Stop & Shop-Orleans #64,Orleans,US,Jamie Clure
22476-216610,W Jackson Ave,Oxford,US,Jamie Clure
9764-97643,"San Mateo & I-25, Albuquerque",Albuquerque,US,Jamie Clure
22524-221624,Hwy 249 & Cypresswood,Houston,US,Jamie Clure
8633-92932,31st & Dodgen,Temple,US,Jamie Clure
17902-182866,Clearwater & Columbia,Kennewick,US,Jamie Clure
49441-269128,Ibis building,Ho Chi Minh,VN,Jamie Clure
15474-156010,Quilmes,Quilmes,AR,Gerald Clemente
4682-100790,Oxford & Lougheed,Port Coquitlam,CA,Gerald Clemente
26114-243606,Leamington Spa - Warwick Street,Leamington Spa,GB,Gerald Clemente
12653-102943,Newcastle - Northumberland Street,Newcastle,GB,Gerald Clemente
31192-103808,Chapultepec Guadalajara,Guadalajara,MX,Gerald Clemente
9819-96515,Harbor & La Habra,La Habra,US,Gerald Clemente
9388-96401,"Saviers & Channel Islands, Oxnard",Oxnard,US,Gerald Clemente
24030-231626,Antelope & I-5,Red Bluff,US,Gerald Clemente
27562-246587,Market District Carmel # 6550,Carmel,US,Gerald Clemente
74194-41082,Safeway-Perry Hall #1758,Perry Hall,US,Gerald Clemente
9991-99148,"Dover NH, Webb Place",Dover,US,Gerald Clemente
76462-90903,Target Hixon/Chattanooga T-2053,Hixson,US,Gerald Clemente
14417-120584,Portsmouth,Portsmouth,US,Gerald Clemente
3232-210064,Edmonds Way & 100th,Edmonds,US,Gerald Clemente
74176-30379,Safeway-Renton #519,Renton,US,Gerald Clemente
7144-104152,Marshall University - Student Union,Huntington,US,Gerald Clemente
127-168,Carlton Square,Burnaby,CA,Sharon Barry
40430-96482,Fuencarral 43,Madrid,ES,Sharon Barry
18753-190887,Gare de Lyon Part Dieu,Lyon,FR,Sharon Barry
32618-137547,Tsukuba University Hospital,Tsukuba,JP,Sharon Barry
31233-244104,Pantai Medical Centre (Closed),Kuala Lumpur,MY,Sharon Barry
15480-161126,Amsterdam Zuid Station,Amsterdam,NL,Sharon Barry
1381-140066,Real Plaza Chiclayo,Chiclayo,PE,Sharon Barry
18020-187406,Garanti Balmumcu,Istanbul,TR,Sharon Barry
28106-246667,41 Burda,Kocaeli,TR,Sharon Barry
25805-223044,Kroger Benton #629,Benton,US,Sharon Barry
9548-96260,"Route 66 & Lone Hill, Glendora",Glendora,US,Sharon Barry
18008-159606,Industrial & Hwy 92,Hayward,US,Sharon Barry
76577-99296,Target La Verne T-226,La Verne,US,Sharon Barry
17974-179804,SF Premier Outlet,Livermore,US,Sharon Barry
19585-197866,City Market - Durango #421,Durango,US,Sharon Barry
73955-93848,King Soopers-Parker #88,Parker,US,Sharon Barry
76153-90927,Target Tallahassee T-844,Tallahassee,US,Sharon Barry
3437-93690,Missoula-1-90 and Reserve,Missoula,US,Sharon Barry
11529-103989,Hwy 370 & 72nd,Papillion,US,Sharon Barry
10608-101495,60th & Third,New York,US,Sharon Barry
11884-105594,Boyd & Asp,Norman,US,Sharon Barry
76883-121248,Target Dallas-South T-2334,Dallas,US,Sharon Barry
6511-64039,I-35 & Loop 340,Lacy Lakeview,US,Sharon Barry
78042-107541,Marriott Riverwalk,San Antonio,US,Sharon Barry
25262-240370,Nexen Building,Calgary,CA,Judy Mountain
30230-38780,Kanda Eki-mae,Chiyoda-ku,JP,Judy Mountain
30686-102059,Esaka O'ts,Suita,JP,Judy Mountain
30922-103714,TSUTAYA Commercial Mall HAKATA,Fukuoka,JP,Judy Mountain
23625-231586,Antea I,Queretaro,MX,Judy Mountain
32669-119630,Plaza San Miguel,Lima,PE,Judy Mountain
15974-154845,WFC,Warszawa,PL,Judy Mountain
29416-253689,Doubletree - San Juan,San Juan,PR,Judy Mountain
5236-431,El Toro & Trabuco,Lake Forest,US,Judy Mountain
24587-235447,Target Modesto T-273,Modesto,US,Judy Mountain
6810-82121,Valencia & McBean,Santa Clarita,US,Judy Mountain
25589-241487,Palomar Airport & Business Park,Vista,US,Judy Mountain
14837-116964,"Melrose & Sycamore, Vista",Vista,US,Judy Mountain
72540-107432,"Kroger-Gainsville, GA #437",Gainesville,US,Judy Mountain
9986-99241,"Worcester, East Central Street",Worcester,US,Judy Mountain
75680-74487,Marriott RenCen Detroit,Detroit,US,Judy Mountain
76979-136639,Target Waconia T-2449,Waconia,US,Judy Mountain
5537-1283,Kietzke & S. Virginia - Reno,Reno,US,Judy Mountain
7657-32499,Clover Commons,Rochester,US,Judy Mountain
14302-117129,"Cuyahoga Falls, Graham & Hudson",Cuyahoga Falls,US,Judy Mountain
74650-95639,Randalls-Austin #2477,Austin,US,Judy Mountain
2425-1736,Capitol Square - Main & MLK,Madison,US,Judy Mountain
3623-151109,NEC Piazza,Birmingham,GB,Joey Strickland
1471-138566,Graha Niaga - Lobby,Jakarta,ID,Joey Strickland
30401-76360,Naha Main Place,Naha,JP,Joey Strickland
25802-242470,Icon City DT,Bukit Mertajam,MY,Joey Strickland
74801-99596,Safeway - Mesa #1637,Mesa,US,Joey Strickland
22766-223914,Kroger - Lafayette #824,Lafayette,US,Joey Strickland
76827-108124,Target Wyoming T-1052,Wyoming,US,Joey Strickland
70010-108337,Fort Bragg - North Post,Fort Bragg,US,Joey Strickland
22164-218164,Lovington Hwy & Joe Harvey,Hobbs,US,Joey Strickland
2779-86346,Ann & Camino Al Norte,North Las Vegas,US,Joey Strickland
7861-83522,Manorville,Manorville,US,Joey Strickland
7624-31063,The Village of Westbury,Westbury,US,Joey Strickland
21388-212744,DAY Concourse B,Dayton,US,Joey Strickland
25487-233567,Harris Teeter - Ft. Mill #370,Fort Mill,US,Joey Strickland
24102-227544,Little Creek and Shore Drive,Norfolk,US,Joey Strickland
74842-99498,Safeway - Edmonton #816,Edmonton,CA,Clement Horton
31802-117325,CGK - Domestic Gate 2F,Jakarta,ID,Clement Horton
29413-253671,Plaza Caparra,Guaynabo,PR,Clement Horton
24727-236464,Perdido Beach & Orange Beach,Orange Beach,US,Clement Horton
6893-84201,101 Freeway & Raintree,Scottsdale,US,Clement Horton
10109-99407,"Campus Park & Collins, Moorpark",Moorpark,US,Clement Horton
3459-92385,El Camino & Whipple - Redwood City,Redwood City,US,Clement Horton
6626-71321,Howe & Fair Oaks - Sacramento,Sacramento,US,Clement Horton
5430-1338,300 S. El Camino Real,San Clemente,US,Clement Horton
73956-124170,King Soopers-Brighton #81,Brighton,US,Clement Horton
21772-214865,2001 L St,Washington,US,Clement Horton
8330-9112,Union Street Station,Gainesville,US,Clement Horton
13497-105286,Bruce B Downs Blvd & SR56,Wesley Chapel,US,Clement Horton
9462-96105,New Lenox-Rte. 30 & Joliet Hwy,New Lenox,US,Clement Horton
27004-244645,Kroger Georgetown # 779,Georgetown,US,Clement Horton
70015-115685,Boston University-700 Commonwealth,Boston,US,Clement Horton
19163-192764,St. Joe - Belt Highway & Cook Road,St. Joseph,US,Clement Horton
15619-162724,Target Levittown T-1264,Levittown,US,Clement Horton
73937-135227,Stop & Shop - Long Beach #2582,Long Beach,US,Clement Horton
13205-104538,"Westgate Mall, Route 113",Fairview Park,US,Clement Horton
76132-87729,Target Oklahoma City T-1860,Oklahoma City,US,Clement Horton
3939-146484,Target Allentown T-1510,Allentown,US,Clement Horton
104-58,Metropolitan Park,Seattle,US,Clement Horton
3370-56519,72nd & Tieton,Yakima,US,Clement Horton
16820-172334,Galleria Shopping,Campinas,BR,David White
17410-178085,Parc & Milton.,Montreal,CA,David White
30482-88503,AEON Iruma,Iruma,JP,David White
23698-232884,Wuxing - Taipei,Taipei City,TW,David White
10968-103172,Concord Mills,Concord,US,David White
28554-250040,Teavana - Quaker Bridge,Lawrenceville,US,David White
19872-189465,Fordham Plaza,Bronx,US,David White
18509-188684,63rd & Lexington,New York,US,David White
74986-112847,Safeway #1556 - Coos Bay,Coos Bay,US,David White
19198-178684,Safeway-Portland(Barbur) #3136,Portland,US,David White
10703-101354,Centerville Starbucks,Centerville,US,David White
1597-144232,Downtown Shopping,Rio de Janeiro,BR,Joan Pauling
41035-137174,Humboldtstrasse 2,FREIBURG,DE,Joan Pauling
32252-130326,Pacific Place - 4th Floor,Jakarta,ID,Joan Pauling
32593-137755,TSUTAYA Emifull Masaki,Masaki-cho,JP,Joan Pauling
15283-158545,OKINAWA OUTLET MALL ASHIBINAA,Tomigusuku,JP,Joan Pauling
32751-137951,Anahuac,Monterrey,MX,Joan Pauling
18713-194405,Bukit Bintang,Kuala Lumpur,MY,Joan Pauling
38604-95704,Country,Lima,PE,Joan Pauling
1388-139364,Lacson St cor 18th St-Bacolod City,Bacolod City,PH,Joan Pauling
20069-202164,The Crystal PTT Chaiyapruek,Nonthaburi,TH,Joan Pauling
11457-103997,The Village Apartments,Irvine,US,Joan Pauling
74308-79062,Safeway-Laguna Niguel #2508,Laguna Niguel,US,Joan Pauling
5242-518,Downtown Petaluma,Petaluma,US,Joan Pauling
11166-97892,Churn Creek & Lancers - Redding,Redding,US,Joan Pauling
6970-87669,El Dorado & Channel - Stockton,Stockton,US,Joan Pauling
28627-249969,Teavana - Coral Square,Coral Springs,US,Joan Pauling
27030-239809,Atlantic Ave & Turnpike,Delray Beach,US,Joan Pauling
22423-216844,Wells & Scott,Chicago,US,Joan Pauling
2871-92934,West Ocean City,Ocean City,US,Joan Pauling
14295-107071,Jersey Gardens Mall,Elizabeth,US,Joan Pauling
28373-249963,Teavana - Shops at Riverside,Hackensack,US,Joan Pauling
13263-106974,Vestal Parkway East,Vestal,US,Joan Pauling
74321-79468,Safeway-Lebanon #1558,Lebanon,US,Joan Pauling
13672-100312,Fannin & MacGregor,Houston,US,Joan Pauling
14196-112564,Bell Creek,Mechanicsville,US,Joan Pauling
9938-94487,"Avondale & 116th - Redmond, WA",Redmond,US,Joan Pauling
4450-82541,Skyview Power Centre,Edmonton,CA,Lori Paxson
47770-259789,Pinner High Street,Pinner,GB,Lori Paxson
17449-182009,Bintaro Sektor 9,Banten,ID,Lori Paxson
32469-138173,Cainz Home Ome,Ome,JP,Lori Paxson
47073-256644,Paris Jockey Plaza,Lima,PE,Lori Paxson
18739-194804,AUO HQ-1F-Hsinchu,Hsinchu City,TW,Lori Paxson
21849-215404,Target Montgomery T-1825,Montgomery,US,Lori Paxson
25053-238705,Rosecrans & Normandie,Gardena,US,Lori Paxson
76210-93645,Target Livermore T-828,Livermore,US,Lori Paxson
75195-86301,SDSU - Student Union Building,San Diego,US,Lori Paxson
6607-68400,Santana Row,San Jose,US,Lori Paxson
19353-183744,Goldenwest & McFadden,Westminster,US,Lori Paxson
10674-100914,Broadway and Bates Ave,Englewood,US,Lori Paxson
76958-138444,Target Killingly T-2432,Dayville,US,Lori Paxson
75138-70200,Navy Pier Food Court,Chicago,US,Lori Paxson
79425-98315,Giant Landover-Easton #323,Easton,US,Lori Paxson
6568-39279,"Centennial & I-95, Las Vegas",Las Vegas,US,Lori Paxson
