city,country,admin_name,capital,population,id
Rutherford,United States,New Jersey,,18303.0,1840000902
Happy Valley,United States,Oregon,,22553.0,1840019950
Arvada,United States,Colorado,,121272.0,1840018788
Dyer,United States,Indiana,,15976.0,1840010224
Hertford,United Kingdom,Hertfordshire,,26783.0,1826912872
Walton,United States,New York,,5179.0,1840004623
Kelowna,Canada,British Columbia,,142146.0,1124080626
Mandeville,Jamaica,Manchester,admin,48317.0,1388493847
Henderson,United States,Nevada,,320189.0,1840020361
Pottstown,United States,Pennsylvania,,108758.0,1840001373
Mamaroneck,United States,New York,,29670.0,1840004935
Biloxi,United States,Mississippi,,46212.0,1840013948
Lemon Grove,United States,California,,26811.0,1840020621
Nassau,"Bahamas, The",,primary,274400.0,1044318561
Hachioji,Japan,Tōkyō,,575721.0,1392172935
Oakdale,United States,Minnesota,,27933.0,1840007813
Capitola,United States,California,,10010.0,1840018959
Galway,Ireland,Galway,admin,79504.0,1372499968
Kumagaya,Japan,Saitama,,193190.0,1392500750
Zug,Switzerland,Zug,admin,30542.0,1756703208
Taguig City,Philippines,Taguig,admin,804915.0,1608766695
Tochigi,Japan,Tochigi,,153508.0,1392660923
Los Lunas,United States,New Mexico,,69020.0,1840022814
Saltillo,Mexico,Coahuila de Zaragoza,admin,807537.0,1484107245
Hewlett,United States,New York,,6802.0,1840005265
Krasnogorsk,Russia,Moskovskaya Oblast’,,171793.0,1643674336
Hutchinson,United States,Kansas,,42531.0,1840001673
Evesham,United States,New Jersey,,45135.0,1840081613
Redwood City,United States,California,,85925.0,1840020304
Page,United States,Arizona,,7529.0,1840020336
Manama,Bahrain,Al ‘Āşimah,primary,157474.0,1048989486
Craig,United States,Colorado,,9553.0,1840018741
Manorville,United States,New York,,13257.0,1840005088
Moraga,United States,California,,17783.0,1840022538
Pickerington,United States,Ohio,,22158.0,1840009528
Millbrae,United States,California,,22394.0,1840020306
Bogor,Indonesia,Jawa Barat,,1030720.0,1360771925
Buford,United States,Georgia,,15522.0,1840013678
Eskisehir,Turkey,Eskişehir,admin,871187.0,1792933981
Mountlake Terrace,United States,Washington,,21338.0,1840019792
Suzhou,China,Anhui,,5690000.0,1156871297
Hampton Bays,United States,New York,,14848.0,1840005076
San Ramon,United States,California,,75995.0,1840021530
Golden Valley,United States,Minnesota,,21886.0,1840007824
Bloomington,United States,Illinois,,133846.0,1840007207
Swords,Ireland,Fingal,admin,33998.0,1372755688
Niteroi,Brazil,Rio de Janeiro,,496696.0,1076501425
Dundee,United Kingdom,Dundee City,,148270.0,1826581481
Town and Country,United States,Missouri,,11109.0,1840010738
Orland Park,United States,Illinois,,57857.0,1840011310
Allen,United States,Texas,,105623.0,1840019396
Sequim,United States,Washington,,22304.0,1840021076
Bryan,United States,Texas,,86276.0,1840019569
Epping,United Kingdom,Essex,,11047.0,1826234838
Fort Morgan,United States,Colorado,,13349.0,1840020175
Tukwila,United States,Washington,,20347.0,1840021120
Fredericksburg,United States,Virginia,,168909.0,1840003845
Lakeside,United States,Florida,,30458.0,1840029051
Diyarbakir,Turkey,Diyarbakır,admin,1732396.0,1792536241
Pasig City,Philippines,Pasig,admin,755300.0,1608278212
Bourbonnais,United States,Illinois,,19462.0,1840011692
Clive,United States,Iowa,,17242.0,1840007063
Leominster,United States,Massachusetts,,119690.0,1840000437
Romford,United Kingdom,Havering,,122854.0,1826695421
Oyabe,Japan,Toyama,,28634.0,1392185523
Bedford,United Kingdom,Bedford,,106940.0,1826771105
Carleton Place,Canada,Ontario,,11901.0,1124676010
Brunswick,United States,Georgia,,53914.0,1840013875
Sunnyvale,United States,California,,152703.0,1840021573
Mount Airy,United States,North Carolina,,19119.0,1840014430
Chillan,Chile,Biobío,admin,164270.0,1152082093
Spirit Lake,United States,Iowa,,11530.0,1840009023
Guerneville,United States,California,,5014.0,1840017578
West Thurrock,United Kingdom,Thurrock,,7795.0,1826272551
Ladera Ranch,United States,California,,27277.0,1840028333
Webster,United States,New York,,44522.0,1840004286
Playa del Carmen,Mexico,Quintana Roo,minor,252087.0,1484559458
Lincoln Park,United States,Michigan,,36321.0,1840003984
Bridgewater,United States,New Jersey,,44467.0,1840081701
Tolleson,United States,Arizona,,7372.0,1840021943
Oak Brook,United States,Illinois,,8016.0,1840011408
Dana Point,United States,California,,33577.0,1840019328
Copperas Cove,United States,Texas,,33235.0,1840019538
Wooster,United States,Ohio,,30750.0,1840000961
Statesville,United States,North Carolina,,27528.0,1840015358
Colville,United States,Washington,,5135.0,1840018361
Omak,United States,Washington,,8114.0,1840019761
Bratislava,Slovakia,Bratislavský,primary,429564.0,1703195001
Macomb,United States,Illinois,,18006.0,1840009411
Rocky Hill,United States,Connecticut,,20168.0,1840035560
Selden,United States,New York,,20093.0,1840005093
Konya,Turkey,Konya,admin,2232374.0,1792014004
Hayes,United Kingdom,Hillingdon,,83564.0,1826539158
Port Hueneme,United States,California,,21926.0,1840020475
Bielefeld,Germany,North Rhine-Westphalia,minor,333786.0,1276112885
Ross on Wye,United Kingdom,Herefordshire,,10700.0,1826303681
Great Yarmouth,United Kingdom,Norfolk,,38693.0,1826653059
South Shields,United Kingdom,South Tyneside,,75337.0,1826396004
Fort Drum,United States,New York,,13020.0,1840073579
Sittingbourne,United Kingdom,Kent,,62500.0,1826787936
Coppell,United States,Texas,,41421.0,1840019439
Hackettstown,United States,New Jersey,,9356.0,1840003573
Cebu City,Philippines,Cebu,admin,922611.0,1608136151
Tualatin,United States,Oregon,,27837.0,1840021207
Sutton Coldfield,United Kingdom,Birmingham,,95107.0,1826034374
Wasilla,United States,Alaska,,10838.0,1840023371
Lower Paxton,United States,Pennsylvania,,49065.0,1840149541
Davis,United States,California,,76997.0,1840018833
Cannes,France,Provence-Alpes-Côte d’Azur,,73868.0,1250487828
Southlake,United States,Texas,,32376.0,1840022048
Waite Park,United States,Minnesota,,7768.0,1840009989
Athol,United States,Massachusetts,,11713.0,1840053683
Boonton,United States,New Jersey,,8919.0,1840000946
Mechanicsville,United States,Virginia,,37496.0,1840006340
Ormskirk,United Kingdom,Lancashire,,27343.0,1826066553
Owatonna,United States,Minnesota,,25704.0,1840008983
Richmond Hill,Canada,Ontario,,195022.0,1124364273
Puebla,Mexico,Puebla,admin,1576259.0,1484416394
Napa,United States,California,,85239.0,1840020241
Forest Grove,United States,Oregon,,25553.0,1840019930
Prairie Village,United States,Kansas,,22295.0,1840001644
Erlangen,Germany,Bavaria,minor,111962.0,1276339482
Pacific Grove,United States,California,,15413.0,1840020359
The Villages,United States,Florida,,79372.0,1840014065
Palmetto Bay,United States,Florida,,24523.0,1840018335
Suncheon,"Korea, South",Jeonnam,minor,265390.0,1410109654
Wantagh,United States,New York,,17915.0,1840005281
Ikeda,Japan,Ōsaka,,104148.0,1392188564
Midland,United States,Texas,,154793.0,1840020792
St. Paul,United States,Minnesota,admin,308096.0,1840008940
Musashimurayama,Japan,Tōkyō,,71183.0,1392092262
Upper Montclair,United States,New Jersey,,11589.0,1840024255
Saratoga Springs,United States,New York,,68028.0,1840000369
Clyde,United States,Ohio,,6166.0,1840007131
Madrid,Spain,Madrid,primary,6026000.0,1724616994
Martinez,United States,California,,38297.0,1840020278
Winfield,United States,Kansas,,11943.0,1840001701
Canfield,United States,Ohio,,7176.0,1840007163
Malaga,Spain,Andalusia,minor,967250.0,1724397372
Lawrenceville,United States,Georgia,,30834.0,1840014745
Ikoma,Japan,Nara,,116174.0,1392390581
Bell Gardens,United States,California,,42012.0,1840019229
Golden,United States,Colorado,,20767.0,1840020197
Innisfil,Canada,Ontario,,36566.0,1124001408
Cumming,United States,Georgia,,6547.0,1840014712
Bonney Lake,United States,Washington,,21148.0,1840018454
Ladysmith,South Africa,KwaZulu-Natal,,47375.0,1710998347
Wiesbaden,Germany,Hesse,admin,278342.0,1276652118
London,United Kingdom,"London, City of",primary,10979000.0,1826645935
Livingston,Guatemala,Izabal,minor,76310.0,1320970605
Dover,United States,Delaware,admin,117282.0,1840005810
Damascus,Syria,Dimashq,primary,1754000.0,1760685964
Rosenberg,United States,Texas,,38307.0,1840020948
Panama City,Panama,Panamá,primary,880691.0,1591672475
Mentor,United States,Ohio,,47262.0,1840000539
Clermont,United States,Florida,,38654.0,1840015080
Nice,France,Provence-Alpes-Côte d’Azur,minor,1006402.0,1250774553
McDonough,United States,Georgia,,26768.0,1840015706
Fayetteville,United States,Arkansas,,351246.0,1840013368
Lake Havasu City,United States,Arizona,,56820.0,1840021044
Plainville,United States,Connecticut,,17619.0,1840035535
Sungai Petani,Malaysia,Kedah,,358499.0,1458639918
Montvale,United States,New Jersey,,8570.0,1840000906
Edison,United States,New Jersey,,100447.0,1840081696
Ogden,United States,Utah,,578523.0,1840020135
Encinitas,United States,California,,62709.0,1840020619
Glendora,United States,California,,51544.0,1840020484
Milton,Canada,Ontario,,110128.0,1124001426
Fort Lupton,United States,Colorado,,10208.0,1840020148
Clinton,United States,Maryland,,39018.0,1840005949
Brownsville,United States,Texas,,227239.0,1840019743
Konan,Japan,Aichi,,97435.0,1392978695
Flagstaff,United States,Arizona,,81974.0,1840020335
Olive Branch,United States,Mississippi,,38924.0,1840014641
Westport,United States,Connecticut,,28016.0,1840035669
Chatsworth,Canada,Ontario,,6630.0,1124525225
Elmira,United States,New York,,62989.0,1840000472
Steamboat Springs,United States,Colorado,,14087.0,1840021374
Tomball,United States,Texas,,11778.0,1840022203
Torrance,United States,California,,143592.0,1840021873
San Salvador,El Salvador,San Salvador,primary,567698.0,1222647454
Cicero,United States,Illinois,,80796.0,1840009186
Moultrie,United States,Georgia,,18602.0,1840014977
Rensselaer,United States,New York,,9171.0,1840000394
Papillion,United States,Nebraska,,20471.0,1840009328
Barcelona,Spain,Catalonia,admin,4588000.0,1724594040
West Melbourne,United States,Florida,,24259.0,1840015963
Winter Haven,United States,Florida,,267069.0,1840015970
New Brunswick,United States,New Jersey,,55676.0,1840001339
Cohasset,United States,Massachusetts,,8484.0,1840053546
Winchester,United States,Nevada,,28231.0,1840033770
Beavercreek,United States,Ohio,,47741.0,1840007312
Guilderland,United States,New York,,35696.0,1840058149
Converse,United States,Texas,,28171.0,1840019655
East Wenatchee,United States,Washington,,14219.0,1840019795
Brenham,United States,Texas,,17863.0,1840019604
Plainview,United States,New York,,26453.0,1840005250
Covington,United States,Kentucky,,40341.0,1840014263
Cheongju,"Korea, South",Chungbuk,admin,833276.0,1410964361
Pueblo,United States,Colorado,,143932.0,1840020255
Gig Harbor,United States,Washington,,10717.0,1840019855
Ludwigsburg,Germany,Baden-Württemberg,minor,93499.0,1276803720
Fillmore,United States,California,,15954.0,1840020471
Strasbourg,France,Grand Est,admin,465069.0,1250789140
Tillamook,United States,Oregon,,8328.0,1840021203
Canandaigua,United States,New York,,11082.0,1840000392
Nanaimo,Canada,British Columbia,,90504.0,1124623893
Darien,United States,Connecticut,,21742.0,1840034409
West Point,United States,Utah,,10957.0,1840021354
Hanover Park,United States,Illinois,,37426.0,1840011251
Kahului,United States,Hawaii,,31336.0,1840023232
Yokkaichi,Japan,Mie,,310263.0,1392198395
Cutler Bay,United States,Florida,,43718.0,1840017276
Bernardsville,United States,New Jersey,,7594.0,1840001052
Fort Mill,United States,South Carolina,,22284.0,1840016479
Murphy,United States,Texas,,20500.0,1840020659
Brockton,United States,Massachusetts,,95708.0,1840000467
Delafield,United States,Wisconsin,,7536.0,1840003017
Laughlin,United States,Nevada,,7965.0,1840017689
Copenhagen,Denmark,Hovedstaden,primary,602481.0,1208763942
Cuautitlan Izcalli,Mexico,México,minor,511675.0,1484282338
Kettering,United Kingdom,Northamptonshire,,93475.0,1826968679
Cottage Grove,United States,Minnesota,,37604.0,1840006735
Lemont,United States,Illinois,,17291.0,1840011258
Eatontown,United States,New Jersey,,12157.0,1840003679
Serris,France,Île-de-France,,9236.0,1250685279
Azusa,United States,California,,49974.0,1840019226
Bang Kruai,Thailand,Nonthaburi,minor,42390.0,1764357378
Auburn Hills,United States,Michigan,,24748.0,1840002436
Campbell,United States,California,,41793.0,1840018949
Twentynine Palms,United States,California,,26073.0,1840021729
Bali,India,West Bengal,,293373.0,1356113138
Glencoe,New Zealand,Southland,,9750.0,1554979133
Saco,United States,Maine,,19964.0,1840000343
Milwaukee,United States,Wisconsin,,1365787.0,1840003046
Adrian,United States,Michigan,,43689.0,1840003226
Taichung,Taiwan,Taichung,admin,2803894.0,1158689622
Commack,United States,New York,,36953.0,1840005030
Pataskala,United States,Ohio,,15883.0,1840001420
DeKalb,United States,Illinois,,66959.0,1840007033
Merritt Island,United States,Florida,,36532.0,1840014076
Miamisburg,United States,Ohio,,20143.0,1840008436
Tampa,United States,Florida,,2908063.0,1840015982
East Hanover,United States,New Jersey,,11072.0,1840081722
Acworth,United States,Georgia,,22818.0,1840013688
McKinney,United States,Texas,,258277.0,1840020657
Mexicali,Mexico,Baja California,admin,1102342.0,1484788702
Blair,United States,Nebraska,,7892.0,1840007094
Woodside,United States,California,,5458.0,1840022548
Dawson Creek,Canada,British Columbia,,12978.0,1124081402
Rosemount,United States,Minnesota,,25207.0,1840008951
Germantown,United States,Maryland,,90582.0,1840005840
Larbert,United Kingdom,Falkirk,,9143.0,1826937694
Grande Prairie,Canada,Alberta,,63166.0,1124505481
Bernalillo,United States,New Mexico,,10477.0,1840020388
Manhasset,United States,New York,,7985.0,1840005273
Loughborough,United Kingdom,Leicestershire,,66611.0,1826194258
Hudson,United States,New Hampshire,,25356.0,1840055034
Denizli,Turkey,Denizli,admin,963464.0,1792161179
Wetaskiwin,Canada,Alberta,,12655.0,1124492484
Winnipeg,Canada,Manitoba,,705244.0,1124224963
Hinesville,United States,Georgia,,51206.0,1840014931
Frankfurt,Germany,Hesse,minor,753056.0,1276054552
Amherst,United States,New York,,125509.0,1840057194
Rochester,United States,New York,,703952.0,1840000373
Dorchester,United Kingdom,Dorset,,19060.0,1826909037
Hammonton,United States,New Jersey,,13934.0,1840003800
Oceanside,United States,California,,175742.0,1840020623
Ningbo,China,Zhejiang,minor,7639000.0,1156170787
Fuji,Japan,Shizuoka,,243739.0,1392249213
Chichester,United Kingdom,West Sussex,,26795.0,1826696164
Yeovil,United Kingdom,Somerset,,45000.0,1826177078
Hickory,United States,North Carolina,,218323.0,1840014524
Redding,United States,California,,121313.0,1840020141
Warrenville,United States,Illinois,,13174.0,1840010164
Zacatecas,Mexico,Zacatecas,admin,138152.0,1484118312
Bellaire,United States,Texas,,18971.0,1840019617
Oldsmar,United States,Florida,,15061.0,1840015111
Machida,Japan,Tōkyō,,434414.0,1392788615
Makassar,Indonesia,Sulawesi Selatan,admin,1651146.0,1360051337
Lake City,United States,Florida,,26271.0,1840015029
Kodiak,United States,Alaska,,8851.0,1840023301
Schofield Barracks,United States,Hawaii,,19499.0,1840075052
Newberry,United States,Pennsylvania,,15701.0,1840151961
Westmount,Canada,Quebec,,19931.0,1124878078
Williams Lake,Canada,British Columbia,,10753.0,1124821980
Lyndhurst,United States,New Jersey,,22298.0,1840081755
North Andover,United States,Massachusetts,,30842.0,1840053536
Silverthorne,United States,Colorado,,19344.0,1840022436
Pompton Lakes,United States,New Jersey,,10986.0,1840000833
Otsu,Japan,Shiga,admin,342607.0,1392164106
Langley,Canada,British Columbia,,117285.0,1124000480
Santee,United States,California,,58081.0,1840021992
High Wycombe,United Kingdom,Buckinghamshire,,125257.0,1826609342
Grosse Pointe,United States,Michigan,,5154.0,1840003976
